Sagaing,Kale,Kalewa,56432,27715,28717,96.51077759,54744,26411,28333,1688,1304,384,8819,4168,4651,89.61513653,47613,23547,24066,97.84343057,15.62765807,16475,37224,2733,51.60111756,44.25908016,7.342037395,8983,36795,39957,12523,23821,2712,608,293,19441,6528,11743,673,224,273,20516,5995,12078,2039,384,20,38431,38118,313,99.18555333,18241,18144,97,99.46823091,20190,19974,216,98.93016345,6301,6270,31,99.5080146,2818,2808,10,99.6451384,3483,3462,21,99.39707149,32130,31848,282,99.12231559,15423,15336,87,99.43590741,16707,16512,195,98.83282456,25493,10489,14174,830,12338,5081,6818,439,13155,5408,7356,391,29891,372,18708,4205,2160,53,1963,24,18,2388,14527,116,8619,2406,1253,37,886,11,11,1188,15364,256,10089,1799,907,16,1077,13,7,1200,28797,351,18366,3938,1921,26,1807,21,17,2350,13653,97,8366,2199,1059,12,748,8,10,1154,15144,254,10000,1739,862,14,1059,13,7,1196,1094,21,342,267,239,27,156,3,1,38,874,19,253,207,194,25,138,3,1,34,220,2,89,60,45,2,18,0,0,4,45778,1055,5823,865,14948,10949,505,18,6156,3175,1623,214,447,22301,524,4089,632,9229,3336,249,15,2920,140,671,103,393,23477,531,1734,233,5719,7613,256,3,3236,3035,952,111,54,45778,37675,9,35,37,215,92,1,4,7710,7456,6199,3,18,9,64,23,1,0,1139,38322,31476,6,17,28,151,69,0,4,6571,56432,55132,1300,2.303657499,476,405,494,473,27715,27121,594,2.143243731,206,182,218,223,28717,28011,706,2.458474075,270,223,276,250,11735,9101,2634,22.44567533,54744,1688,4.665019173,417,968,1949,2730,2216,1507,965,546,437,11735,4,208,506,9076,1761,83,57,40,11735,10698,305,349,165,199,19,11735,34,10059,86.00766937,383,38,45,1176,11735,3128,234,3,8340,15,15,11735,60,5874,8,5075,12,660,46,11735,475,50,10546,609,55,11735,1973,354,1353,2469,4323,120,799,344,11735,1862,1932,1673,274,561,5246,72,113,0,2,11735,1900,2038,1884,290,565,4985,69,2,0,2,11735,39,1,6,4,8576,3063,36,0,10,11735,5405,4581,495,1865,114,145,11735,151,4380,1929,68,1854,577,5314,0.8437234193,0.2919442869,0.1858697193,0.5650312377,0.02991210661,0.6698818544,0.06118449084,0.9388155092,0.8600766937,0.1681295271,0.06808691947,0.5890072433,0.1747763102,0.003323391564,0.9948870899,0.0009373668513,0.390370686,0.1589262889,0.4605879847,0.009714529186,0.0123561994,0.01286749041,0.005794631444,0.3732424372
Sagaing,Kale,Mingin,104363,50171,54192,92.58008562,102299,48490,53809,2064,1681,383,3467,1579,1888,83.63347458,100896,48592,52304,92.90302845,3.322058584,31665,67252,5446,55.18200202,47.08410159,8.097900434,16552,67025,72698,20712,45567,5004,1007,408,34054,9876,22180,1299,321,378,38644,10836,23387,3705,686,30,70835,68430,2405,96.60478577,32517,32008,509,98.43466494,38318,36422,1896,95.05193382,2458,2416,42,98.29129373,1060,1050,10,99.05660377,1398,1366,32,97.71101574,68377,66014,2363,96.54415959,31457,30958,499,98.4137076,36920,35056,1864,94.95124594,46347,21190,23628,1529,22106,10548,10771,787,24241,10642,12857,742,55353,3467,34248,7601,3716,106,3012,52,25,3126,26037,1045,15296,4430,2155,64,1418,22,13,1594,29316,2422,18952,3171,1561,42,1594,30,12,1532,54080,3384,33775,7323,3509,84,2855,49,23,3078,24965,982,14921,4186,1971,42,1279,20,11,1553,29115,2402,18854,3137,1538,42,1576,29,12,1525,1273,83,473,278,207,22,157,3,2,48,1072,63,375,244,184,22,139,2,2,41,201,20,98,34,23,0,18,1,0,7,83577,1524,6353,920,23631,13520,2596,145,13075,14499,4940,480,1894,39552,740,3995,713,17114,4925,1366,93,6445,510,2093,237,1321,44025,784,2358,207,6517,8595,1230,52,6630,13989,2847,243,573,83577,63801,11,67,501,364,129,5,7,18692,2930,2412,0,3,5,57,35,4,0,414,80647,61389,11,64,496,307,94,1,7,18278,104363,101366,2997,2.871707406,1115,933,1188,1067,50171,48770,1401,2.792449822,479,417,556,483,54192,52596,1596,2.945084145,636,516,632,584,22058,17036,5022,22.76724998,102299,2064,4.637727809,782,1986,3658,4914,4284,2919,1765,994,756,22058,18,207,791,15948,4473,342,156,123,22058,21328,205,295,146,4,80,22058,85,15916,72.54057485,569,87,90,5311,22058,9764,241,14,11938,11,90,22058,482,11761,22,8814,17,754,208,22058,699,120,20597,491,151,22058,953,80,3253,9635,5231,40,1610,1256,22058,437,11118,4110,362,8,5335,570,6,0,112,22058,436,11022,4301,373,9,5216,588,0,0,113,22058,21,1,17,11,20349,1582,54,0,23,22058,12165,6123,558,354,123,16,22058,62,7434,3646,102,1991,925,14977,0.9667794142,0.3034121288,0.2030413077,0.561482226,0.01977712408,0.6659629015,0.04606038625,0.9539396137,0.7254057485,0.04320427963,0.0729893916,0.6757638952,0.2080424336,0.0009520355427,0.9966905431,0.001314715749,0.2775863632,0.01604859915,0.5515005894,0.005576208178,0.0007253604135,0.002810771602,0.004624172636,0.3370205821
Sagaing,Tamu,Tamu,114869,57007,57862,98.52234627,111986,54942,57044,2883,2065,818,59938,29216,30722,95.09797539,54931,27791,27140,102.3986735,52.17943919,40558,69902,4409,64.32863151,58.02122972,6.307401791,19893,67506,74311,22490,45380,4783,1316,342,36474,12328,22478,899,473,296,37837,10162,22902,3884,843,46,71981,67942,4039,94.38879704,34723,33682,1041,97.00198716,37258,34260,2998,91.95340598,38984,36928,2056,94.72604145,18318,17806,512,97.20493504,20666,19122,1544,92.52879125,32997,31014,1983,93.99036276,16405,15876,529,96.77537336,16592,15138,1454,91.2367406,54430,26277,25266,2887,27085,12953,12672,1460,27345,13324,12594,1427,54542,4741,22597,14167,7705,157,3902,141,146,986,26531,1275,10487,7970,4169,91,1858,64,125,492,28011,3466,12110,6197,3536,66,2044,77,21,494,52814,4644,22004,13734,7375,134,3674,134,135,980,25194,1213,10042,7630,3896,74,1677,60,114,488,27620,3431,11962,6104,3479,60,1997,74,21,492,1728,97,593,433,330,23,228,7,11,6,1337,62,445,340,273,17,181,4,11,4,391,35,148,93,57,6,47,3,0,2,87399,1977,12052,2068,19418,7156,2360,481,16480,18003,4688,647,2069,43086,1072,8943,1718,13844,3425,1470,283,8030,538,1938,326,1499,44313,905,3109,350,5574,3731,890,198,8450,17465,2750,321,570,87399,71432,436,44,139,237,90,3,26,14992,46623,38132,424,24,56,157,29,1,17,7783,40776,33300,12,20,83,80,61,2,9,7209,114869,110308,4561,3.970609999,2300,1521,1449,1518,57007,54825,2182,3.827600119,1043,697,691,691,57862,55483,2379,4.111506688,1257,824,758,827,22591,17913,4678,20.70736134,111986,2883,4.957106812,957,2152,3334,4200,3958,2915,2082,1360,1633,22591,131,640,1098,9134,11350,130,64,44,22591,18655,2767,500,427,165,77,22591,223,21129,94.51551503,693,31,65,450,22591,9460,61,58,12923,52,37,22591,82,12681,29,8041,12,1679,67,22591,402,250,20190,1652,97,22591,3551,614,2587,3570,6047,1799,4202,221,22591,626,2916,11770,4424,105,731,325,813,1,880,22591,591,2933,12192,4637,108,1034,198,14,0,884,22591,63,27,6,83,15674,6562,86,0,90,22591,6514,10938,1091,7259,553,798,22591,443,12613,10155,274,276,42,6818,0.4782056081,0.3530804656,0.2287562354,0.6123411023,0.02509815529,0.7118247065,0.08273206144,0.9172679386,0.9451551503,0.1571864902,0.1860032756,0.5053339826,0.1514762516,0.002788721172,0.9880926032,0.00513478819,0.484175114,0.3213226506,0.2883449161,0.02447877473,0.03532380151,0.01960957904,0.01212872383,0.5583196848
Sagaing,Mawlaik,Mawlaik,51314,25055,26259,95.41490537,49782,23757,26025,1532,1298,234,8556,4401,4155,105.9205776,42758,20654,22104,93.44010134,16.67381221,16390,32274,2650,58.99485654,50.78391275,8.210943794,8616,32125,34924,10722,21099,2302,600,201,16736,5567,10254,520,212,183,18188,5155,10845,1782,388,18,33497,32964,533,98.40881273,15506,15373,133,99.14226751,17991,17591,400,97.77666611,5645,5523,122,97.83879539,2620,2576,44,98.32061069,3025,2947,78,97.4214876,27852,27441,411,98.52434296,12886,12797,89,99.30932795,14966,14644,322,97.8484565,23098,10187,12090,821,11089,4988,5672,429,12009,5199,6418,392,26387,1391,17590,3525,1784,54,1406,29,43,565,12621,545,7945,2122,1002,35,619,15,32,306,13766,846,9645,1403,782,19,787,14,11,259,25406,1331,17220,3289,1655,46,1267,22,35,541,11794,490,7654,1923,884,27,499,8,24,285,13612,841,9566,1366,771,19,768,14,11,256,981,60,370,236,129,8,139,7,8,24,827,55,291,199,118,8,120,7,8,21,154,5,79,37,11,0,19,0,0,3,40741,1758,4458,927,11113,8918,458,69,6162,4426,1723,239,490,19677,1185,2944,728,7261,3005,287,54,2948,147,675,113,330,21064,573,1514,199,3852,5913,171,15,3214,4279,1048,126,160,40741,32755,14,61,92,161,111,0,11,7536,7148,5991,6,14,23,32,23,0,4,1055,33593,26764,8,47,69,129,88,0,7,6481,51314,49231,2083,4.059321043,958,590,761,761,25055,24074,981,3.91538615,418,261,360,351,26259,25157,1102,4.196656384,540,329,401,410,10345,7911,2434,23.52827453,49782,1532,4.812179797,418,938,1540,2112,1873,1443,953,554,514,10345,230,235,349,7663,1542,186,129,11,10345,9547,252,108,389,21,28,10345,46,9300,90.34316095,350,80,14,555,10345,3394,49,6,6807,27,62,10345,49,5306,8,4234,16,691,41,10345,351,30,9299,601,64,10345,1258,82,1547,3734,1678,28,1651,367,10345,272,4566,3184,254,5,1988,67,8,0,1,10345,419,4270,2967,246,5,2317,116,2,0,3,10345,9,2,1,4,9275,1020,26,0,8,10345,5211,4779,199,1840,134,306,10345,66,3960,2365,82,1642,819,5671,0.8332618779,0.3194060101,0.1985228203,0.5567364571,0.02985540009,0.6910136499,0.07868535524,0.9213146448,0.9034316095,0.1216046399,0.1595940068,0.5258579024,0.1929434509,0.0008699855002,0.9976800387,0.0006766553891,0.4619623006,0.1778637023,0.5037216046,0.01295311745,0.02957950701,0.006379893668,0.007926534558,0.3827936201
Sagaing,Mawlaik,Paungbyin,112694,53869,58825,91.57501062,110354,51850,58504,2340,2019,321,10049,4905,5144,95.35381026,102645,48964,53681,91.21290587,8.917067457,40908,66189,5597,70.26091949,61.80483162,8.45608787,20267,65158,71786,24049,40752,5407,941,637,33112,11702,19538,1018,262,592,38674,12347,21214,4389,679,45,69804,67753,2051,97.06177296,31406,31036,370,98.82188117,38398,36717,1681,95.62216782,6398,6308,90,98.59331041,2850,2825,25,99.12280702,3548,3483,65,98.16798196,63406,61445,1961,96.90723275,28556,28211,345,98.7918476,34850,33234,1616,95.36298422,54162,24832,27216,2114,26122,12218,12796,1108,28040,12614,14420,1006,52276,3949,32241,8363,2864,84,2140,69,34,2532,23851,1429,13703,4605,1560,53,967,40,20,1474,28425,2520,18538,3758,1304,31,1173,29,14,1058,51000,3879,31793,8072,2658,61,1945,58,31,2503,22775,1376,13354,4346,1374,33,793,30,19,1450,28225,2503,18439,3726,1284,28,1152,28,12,1053,1276,70,448,291,206,23,195,11,3,29,1076,53,349,259,186,20,174,10,1,24,200,17,99,32,20,3,21,1,2,5,85425,1938,7631,2697,26137,17915,1965,89,14280,7654,4081,399,639,40093,1147,4668,1882,16333,5425,868,61,7083,475,1458,195,498,45332,791,2963,815,9804,12490,1097,28,7197,7179,2623,204,141,85425,63286,24,40,256,429,346,0,23,21021,8019,6402,9,7,19,47,5,0,0,1530,77406,56884,15,33,237,382,341,0,23,19491,112694,109888,2806,2.489928479,1243,912,1037,931,53869,52628,1241,2.303736843,492,387,455,401,58825,57260,1565,2.660433489,751,525,582,530,20246,15528,4718,23.30336857,110354,2340,5.45065692,505,1338,2428,3302,3540,3249,2274,1683,1927,20246,154,367,918,15785,2711,143,148,20,20246,19479,303,126,269,55,14,20246,129,15372,76.56327176,4068,139,68,470,20246,7865,96,19,12200,9,57,20246,110,7893,21,10834,27,1300,61,20246,790,70,18129,1162,95,20246,1757,381,4072,7002,3828,43,2323,840,20246,176,13096,3822,403,55,2310,162,1,0,221,20246,179,12995,3830,392,53,2432,140,1,0,224,20246,59,0,17,8,19259,878,14,1,10,20246,9267,6099,398,371,164,53,20246,136,8546,5049,1181,2944,852,12764,0.9108293254,0.3630006921,0.2203489094,0.5391513023,0.0207641933,0.7826969256,0.07107576805,0.9289242319,0.7656327176,0.08678257434,0.1147387138,0.5370443544,0.2614343574,0.002914155883,0.9953571076,0.001234811815,0.3012446903,0.01832460733,0.4577200435,0.008100365504,0.002617801047,0.006717376272,0.05833251013,0.4221080707
Sagaing,Hkamti,Hkamti,47658,26916,20742,129.7656928,37049,18368,18681,10609,8548,2061,11551,5881,5670,103.7213404,36107,21035,15072,139.5634289,24.23727391,14071,32333,1254,47.39739585,43.51900535,3.878390499,7672,30544,33587,13538,17411,2109,377,152,19689,9450,9438,454,199,148,13898,4088,7973,1655,178,4,24044,19019,5025,79.10081517,11817,9976,1841,84.42074977,12227,9043,3184,73.95927047,7274,6446,828,88.61699203,3342,3089,253,92.42968282,3932,3357,575,85.37639878,16770,12573,4197,74.97316637,8475,6887,1588,81.26253687,8295,5686,2609,68.54731766,18315,8847,7634,1834,9147,4238,4044,865,9168,4609,3590,969,22833,5101,7558,5710,2728,58,1425,75,36,142,13047,2075,4417,3793,1715,32,832,51,25,107,9786,3026,3141,1917,1013,26,593,24,11,35,17313,4688,5476,4049,1926,46,968,36,20,104,8546,1739,2754,2399,1053,22,472,22,11,74,8767,2949,2722,1650,873,24,496,14,9,30,5520,413,2082,1661,802,12,457,39,16,38,4501,336,1663,1394,662,10,360,29,14,33,1019,77,419,267,140,2,97,10,2,5,38216,1710,7902,855,9813,5083,603,89,5665,4383,961,174,978,22099,1185,6701,648,6421,2347,421,60,2760,404,359,86,707,16117,525,1201,207,3392,2736,182,29,2905,3979,602,88,271,38216,26978,31,118,91,116,133,2,10,10737,9508,7601,2,32,27,48,7,0,2,1789,28708,19377,29,86,64,68,126,2,8,8948,47658,45254,2404,5.044273784,1187,840,786,729,26916,25728,1188,4.413731609,581,416,377,322,20742,19526,1216,5.862501205,606,424,409,407,7361,5646,1715,23.29846488,37049,10609,5.03314767,340,746,1117,1272,1203,934,650,526,573,7361,187,121,330,3330,2793,197,250,153,7361,6496,241,133,407,27,57,7361,205,5046,71.33541638,956,156,170,828,7361,3327,28,7,2629,1,1369,7361,100,4415,7,1960,12,537,330,7361,2105,366,4270,538,82,7361,1603,22,2810,400,979,72,1202,273,7361,702,365,1354,911,299,2827,577,313,0,13,7361,1181,251,1194,916,308,2922,569,5,0,15,7361,23,2,2,2,6488,803,22,1,18,7361,2282,3330,166,1418,172,71,7361,88,2450,798,44,784,1177,637,0.7576272609,0.2952494859,0.1856351504,0.6453579653,0.2226069075,0.7227439308,0.08667300639,0.9133269936,0.7133541638,0.2177693248,0.1632930308,0.1971199565,0.4218176878,0.003124575465,0.993614998,0.0008151066431,0.4523841869,0.19263687,0.3100122266,0.02336639044,0.00964542861,0.01195489743,0.005977448716,0.3328352126
Sagaing,Hkamti,Homalin,258206,133750,124456,107.4676994,198477,94143,104334,59729,39607,20122,21220,10958,10262,106.7823036,236986,122792,114194,107.5292923,8.218244348,89453,160800,7953,60.57587065,55.62997512,4.945895522,44031,153356,168753,61225,94594,10184,1515,1235,88568,37036,48509,1500,538,985,80185,24189,46085,8684,977,250,120552,111533,9019,92.51858119,55286,53799,1487,97.31034982,65266,57734,7532,88.45953483,12031,11651,380,96.84149281,5538,5455,83,98.50126399,6493,6196,297,95.42584322,108521,99882,8639,92.03932879,49748,48344,1404,97.17777599,58773,51538,7235,87.68992565,99989,48879,45583,5527,48189,23508,21633,3048,51800,25371,23950,2479,115928,14720,55351,25600,10225,220,5891,180,46,3695,59061,5688,26098,15595,5973,136,2890,70,29,2582,56867,9032,29253,10005,4252,84,3001,110,17,1113,87136,13566,42422,16964,6737,147,3804,99,37,3360,39741,4933,17957,9324,3460,82,1616,35,24,2310,47395,8633,24465,7640,3277,65,2188,64,13,1050,28792,1154,12929,8636,3488,73,2087,81,9,335,19320,755,8141,6271,2513,54,1274,35,5,272,9472,399,4788,2365,975,19,813,46,4,63,197387,3853,37373,7715,40981,24424,5222,1150,30725,30921,9286,699,5038,102910,2108,29063,6046,29017,9910,3262,784,14614,1328,2988,350,3440,94477,1745,8310,1669,11964,14514,1960,366,16111,29593,6298,349,1598,197387,110935,94,301,1957,721,1008,44,71,82256,17272,12643,2,16,92,92,67,0,4,4356,180115,98292,92,285,1865,629,941,44,67,77900,258206,252363,5843,2.262921853,2531,1875,2123,2137,133750,131119,2631,1.967102804,979,813,992,989,124456,121244,3212,2.58083178,1552,1062,1131,1148,35743,26614,9129,25.54066531,198477,59729,5.552891475,987,2568,4275,5420,5896,5389,4125,3270,3813,35743,226,448,893,26364,6647,689,345,131,35743,33563,1109,316,566,138,51,35743,434,26495,75.34062614,6830,301,355,1328,35743,7973,192,58,26422,58,1040,35743,266,16797,26,16637,59,1327,631,35743,1767,211,32247,1301,217,35743,3671,266,18029,2670,6443,70,4025,569,35743,908,18249,5392,1363,370,8077,775,103,2,504,35743,1054,17899,4873,1387,315,8980,725,1,1,508,35743,158,4,19,16,32232,3242,47,1,24,35743,12251,19432,1289,4005,546,331,35743,534,19382,5671,1702,6290,2452,15117,0.9178175565,0.346440439,0.18930234,0.6122135703,0.2313230521,0.7973774813,0.04384075204,0.956159248,0.7534062614,0.1027054248,0.112609462,0.2569174384,0.5277676748,0.004420445961,0.9938169712,0.001091122737,0.5436588982,0.1120499119,0.342752427,0.01527571832,0.009260554514,0.01493998825,0.04761771536,0.5422600229
Sagaing,Hkamti,Lay Shi,10491,5204,5287,98.43011159,9742,4643,5099,749,561,188,2692,1382,1310,105.4961832,7799,3822,3977,96.10258989,25.6600896,4198,5961,332,75.99396074,70.42442543,5.569535313,1702,5722,6293,1972,3767,500,45,9,3131,1103,1878,133,9,8,3162,869,1889,367,36,1,5660,3937,1723,69.55830389,2634,2124,510,80.63781321,3026,1813,1213,59.91407799,1401,1230,171,87.79443255,668,630,38,94.31137725,733,600,133,81.85538881,4259,2707,1552,63.55952101,1966,1494,472,75.99186165,2293,1213,1080,52.90013083,4762,2523,1613,626,2203,1203,789,211,2559,1320,824,415,4474,1674,1114,935,490,13,188,8,4,48,2247,513,624,638,323,10,117,7,3,12,2227,1161,490,297,167,3,71,1,1,36,4137,1657,1035,819,435,11,125,4,4,47,1969,503,566,535,274,8,65,3,3,12,2168,1154,469,284,161,3,60,1,1,35,337,17,79,116,55,2,63,4,0,1,278,10,58,103,49,2,52,4,0,0,59,7,21,13,6,0,11,0,0,1,7424,438,780,18,1676,1989,91,6,1553,541,177,54,101,3696,283,531,17,1214,647,52,5,757,23,76,23,68,3728,155,249,1,462,1342,39,1,796,518,101,31,33,7424,5735,9,12,51,11,8,2,1,1595,2010,1704,0,2,3,7,0,0,0,294,5414,4031,9,10,48,4,8,2,1,1301,10491,9576,915,8.72176151,475,380,322,333,5204,4698,506,9.723289777,255,212,162,165,5287,4878,409,7.735956119,220,168,160,168,1966,1590,376,19.12512716,9742,749,4.955239064,115,226,240,328,306,267,193,157,134,1966,33,0,7,969,917,39,0,1,1966,1877,25,9,48,6,1,1966,4,1166,59.51169888,543,58,31,164,1966,1300,2,1,511,0,152,1966,5,1351,2,566,3,38,1,1966,427,608,770,51,110,1966,316,20,887,134,25,1,387,196,1966,508,133,51,149,542,410,148,0,0,25,1966,502,87,52,149,544,459,148,0,0,25,1966,2,0,0,0,1944,17,0,0,3,1966,607,257,11,90,14,2,1966,10,360,25,5,48,33,209,0.743399104,0.4001525117,0.2404918502,0.4651131466,0.07139452864,0.7115565038,0.02034587996,0.97965412,0.5951169888,0.1607324517,0.1968463886,0.08138351984,0.5610376399,0.001017293998,0.997456765,0,0.1307222787,0.04577822991,0.3087487284,0.007121057986,0.001017293998,0.00508646999,0.002543234995,0.1831129196
Sagaing,Hkamti,Lahe,54357,27025,27332,98.87677448,53424,26252,27172,933,773,160,5613,2999,2614,114.7283856,48744,24026,24718,97.20042075,10.32617694,22182,30047,2128,80.90657969,73.82434186,7.082237827,10115,28820,32175,10797,17975,3118,261,24,15847,5793,8994,958,78,24,16328,5004,8981,2160,183,0,31331,8747,22584,27.91803645,15121,5070,10051,33.52952847,16210,3677,12533,22.68352869,3087,2017,1070,65.33851636,1496,1112,384,74.3315508,1591,905,686,56.88246386,28244,6730,21514,23.82806968,13625,3958,9667,29.04954128,14619,2772,11847,18.96162528,27647,8908,4105,14634,13425,4604,2208,6613,14222,4304,1897,8021,22960,18215,2077,1501,739,17,338,19,9,45,11445,8186,1373,1130,487,14,219,15,6,15,11515,10029,704,371,252,3,119,4,3,30,22457,18173,1931,1357,651,15,262,15,8,45,10986,8147,1242,993,405,12,156,11,5,15,11471,10026,689,364,246,3,106,4,3,30,503,42,146,144,88,2,76,4,1,0,459,39,131,137,82,2,63,4,1,0,44,3,15,7,6,0,13,0,0,0,38935,905,756,111,11247,14992,613,145,5524,2671,1369,227,375,19223,630,633,78,7047,6292,329,83,2841,393,583,108,206,19712,275,123,33,4200,8700,284,62,2683,2278,786,119,169,38935,18320,11,43,73,27,24,2,14,20421,4217,3191,2,14,5,3,3,0,0,999,34718,15129,9,29,68,24,21,2,14,19422,54357,52135,2222,4.087789981,693,963,907,1264,27025,25901,1124,4.159111933,340,512,433,602,27332,26234,1098,4.017269135,353,451,474,662,8932,7830,1102,12.33766234,53424,933,5.981191223,293,597,824,1099,1208,1266,1164,1290,1191,8932,63,7,23,1756,6966,94,9,14,8932,8632,100,60,102,11,27,8932,109,2034,23.99238692,1965,1710,428,2686,8932,7604,14,3,1136,0,175,8932,19,7166,3,1644,4,80,16,8932,4194,3717,920,87,14,8932,346,67,1799,521,225,505,2210,3259,8932,3214,1,3,441,1739,113,3412,0,0,9,8932,3212,3,3,454,1725,116,3409,0,0,10,8932,22,0,2,2,8848,9,1,0,48,8932,1215,501,38,787,29,4,8932,24,814,25,7,1,13,1096,0.8967382306,0.4080799161,0.1638795371,0.4029793245,0.01716430267,0.8588799571,0.01041200179,0.9895879982,0.2399238692,0.03873712494,0.2474249888,0.1400582176,0.5737796686,0.002463054187,0.9917151814,0.000447828034,0.05609046126,0.0881101657,0.1360277653,0.003246753247,0.000447828034,0.002686968204,0.0007836990596,0.09113300493
Sagaing,Hkamti,Nanyun,51980,26683,25297,105.4789105,49820,24939,24881,2160,1744,416,6143,3419,2724,125.5139501,45837,23264,22573,103.0611793,11.81800693,21209,29002,1769,79.22901869,73.12943935,6.099579339,9860,27470,30771,10868,17202,2605,78,18,15866,6401,8678,749,24,14,14905,4467,8524,1856,54,4,28744,11162,17582,38.83245199,14190,6720,7470,47.35729387,14554,4442,10112,30.52081902,3255,2262,993,69.49308756,1629,1262,367,77.47084101,1626,1000,626,61.50061501,25489,8900,16589,34.91702303,12561,5458,7103,43.45195446,12928,3442,9486,26.62438119,25675,11233,4978,9464,13017,6108,2826,4083,12658,5125,2152,5381,21493,14926,3399,1620,1066,37,398,18,28,1,11016,6504,2218,1204,743,26,290,14,16,1,10477,8422,1181,416,323,11,108,4,12,0,20072,14754,2967,1241,806,21,248,9,26,0,9837,6363,1883,872,521,15,163,6,14,0,10235,8391,1084,369,285,6,85,3,12,0,1421,172,432,379,260,16,150,9,2,1,1179,141,335,332,222,11,127,8,2,1,242,31,97,47,38,5,23,1,0,0,37330,912,672,99,8141,12293,106,20,7631,4554,1717,276,909,19219,709,559,66,6301,5460,61,11,4163,303,706,121,759,18111,203,113,33,1840,6833,45,9,3468,4251,1011,155,150,37330,19600,15,13,58,8,35,0,10,17591,4682,3776,4,0,6,5,7,0,1,883,32648,15824,11,13,52,3,28,0,9,16708,51980,50143,1837,3.534051558,661,956,980,1128,26683,25757,926,3.470374396,331,472,471,532,25297,24386,911,3.601217536,330,484,509,596,7840,6856,984,12.55102041,49820,2160,6.354591837,149,432,719,828,1020,1117,1073,1036,1466,7840,57,3,10,329,7383,56,2,0,7840,7665,29,12,101,4,29,7840,25,1721,22.27040816,3481,1321,258,1034,7840,7409,95,4,274,0,58,7840,13,7591,4,167,3,61,1,7840,7414,99,248,68,11,7840,328,111,3309,305,53,211,2262,1261,7840,720,6,125,1006,356,1146,4475,0,0,6,7840,710,8,122,1108,357,1211,4318,0,0,6,7840,10,0,20,3,7791,8,1,0,7,7840,1001,342,44,170,29,6,7840,13,366,21,17,11,57,580,0.8818199307,0.4080223163,0.2161023471,0.3851593892,0.04155444402,0.9124990928,0.008928571429,0.9910714286,0.2227040816,0.04183673469,0.2885204082,0.07257653061,0.5970663265,0.001275510204,0.9948979592,0.002933673469,0.04362244898,0.02168367347,0.1276785714,0.003698979592,0.0007653061224,0.001658163265,0.002168367347,0.04668367347
Sagaing,Yinmabin,Yinmabin,141480,65974,75506,87.37583768,139808,64594,75214,1672,1380,292,4806,2259,2547,88.69257951,136674,63715,72959,87.3298702,3.396946565,38594,93336,9550,51.58138339,41.34953287,10.23185052,22074,95189,102886,34755,59752,6698,1013,668,46802,15490,28691,1680,320,621,56084,19265,31061,5018,693,47,101598,95513,6085,94.01070887,45700,44817,883,98.0678337,55898,50696,5202,90.69376364,3500,3456,44,98.74285714,1537,1531,6,99.60962915,1963,1925,38,98.06418747,98098,92057,6041,93.84187241,44163,43286,877,98.01417476,53935,48771,5164,90.42551219,62240,26862,33084,2294,29319,13262,15051,1006,32921,13600,18033,1288,78856,16373,44847,7885,4354,131,4741,172,58,295,35671,5594,19678,4855,2807,83,2401,60,38,155,43185,10779,25169,3030,1547,48,2340,112,20,140,77856,16222,44550,7772,4221,100,4489,169,53,280,34805,5471,19461,4750,2679,55,2157,57,33,142,43051,10751,25089,3022,1542,45,2332,112,20,138,1000,151,297,113,133,31,252,3,5,15,866,123,217,105,128,28,244,3,5,13,134,28,80,8,5,3,8,0,0,2,117263,2286,17429,4030,30003,21818,1810,170,17773,11935,7949,805,1255,53825,1111,9772,2850,18645,6463,897,103,8715,406,3455,387,1021,63438,1175,7657,1180,11358,15355,913,67,9058,11529,4494,418,234,117263,94445,35,177,1048,583,92,1,31,20851,4119,3458,0,61,21,19,5,0,0,555,113144,90987,35,116,1027,564,87,1,31,20296,141480,137765,3715,2.625812836,1468,988,1859,1376,65974,64276,1698,2.573741171,588,382,894,572,75506,73489,2017,2.671310889,880,606,965,804,29532,23154,6378,21.59691182,139808,1672,4.734118922,916,2493,5043,6346,5565,3977,2398,1615,1179,29532,30,836,2181,10990,14293,1124,48,30,29532,28800,190,213,309,10,10,29532,104,21037,71.58675335,377,30,180,7804,29532,9841,2511,24,16423,35,698,29532,816,21617,24,4261,29,2601,184,29532,2967,13336,10666,2442,121,29532,4131,35,1241,13304,4508,43,3635,2635,29532,1383,19466,5828,272,316,1641,336,21,0,269,29532,1329,19100,6440,295,696,1167,211,1,1,292,29532,1998,1,6,11,26900,506,15,1,94,29532,18628,8793,1060,4346,283,572,29532,333,16071,14455,496,332,118,13573,0.9660305344,0.2727876732,0.1898642918,0.5601340576,0.0118179248,0.6798043576,0.1031762156,0.8968237844,0.7158675335,0.1398821617,0.1230868211,0.6045984017,0.1324326155,0.06765542462,0.9285520791,0.0006095083299,0.2977448192,0.1471624001,0.6307733983,0.00958282541,0.01936882026,0.0112759041,0.01679534065,0.5441893539
